objectid;cl;nome_completo;area_plane;cod_rp;rp;codra;regiao_adm;cb_imovel;nome;tributacao;tot_imoveis;area_territ;exercicio
235;202952;Rua Fortuna;1;1.1;Centro;3;RIO COMPRIDO            ;7;Rio Comprido              ;T;4;489;2023
236;202960;Rua Gerbera;1;1.1;Centro;3;RIO COMPRIDO            ;7;Rio Comprido              ;T;13;1956;2023
237;202978;Rua Chuva de Prata;1;1.1;Centro;3;RIO COMPRIDO            ;7;Rio Comprido              ;T;3;365;2023
238;202994;Rua Flor de Lotus;1;1.1;Centro;3;RIO COMPRIDO            ;7;Rio Comprido              ;T;16;38014;2023
239;221051;Rua Flor de Colonia;1;1.1;Centro;3;RIO COMPRIDO            ;7;Rio Comprido              ;T;2;236;2023
240;60020;Rua Afonso Cavalcanti;1;1.1;Centro;3;RIO COMPRIDO            ;8;Cidade Nova               ;T;11;24144;2023
241;60137;Rua Anibal Benevolo;1;1.1;Centro;3;RIO COMPRIDO            ;8;Cidade Nova               ;T;1;82;2023
242;60319;Rua Benedito Hipolito;1;1.1;Centro;3;RIO COMPRIDO            ;8;Cidade Nova               ;T;1;2860;2023
243;60525;Rua Carmo Neto;1;1.1;Centro;3;RIO COMPRIDO            ;8;Cidade Nova               ;T;1;80;2023
244;60715;Rua Correa Vasques;1;1.1;Centro;3;RIO COMPRIDO            ;8;Cidade Nova               ;T;2;346;2023
245;61028;Rua Frei Caneca;1;1.1;Centro;3;RIO COMPRIDO            ;8;Cidade Nova               ;T;1;35200;2023
246;61069;Avenida Presidente Vargas;1;1.1;Centro;3;RIO COMPRIDO            ;8;Cidade Nova               ;T;14;42443;2023
247;61176;Travessa Guedes;1;1.1;Centro;3;RIO COMPRIDO            ;8;Cidade Nova               ;T;3;322;2023
248;61317;Rua Julio Carmo;1;1.1;Centro;3;RIO COMPRIDO            ;8;Cidade Nova               ;T;12;9445;2023
249;110031;Rua Djalma Correa;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;1;330;2023
250;110049;Rua Hugo Gonçalves;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;1;300;2023
251;110056;Rua Arlindo Saldanha;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;1;300;2023
252;110064;Rua Albino Cesar;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;2;600;2023
253;110072;Rua Américo Fernandes;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;3;938;2023
254;110080;Rua Nova Aliança;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;3;908;2023
255;110098;Rua Rondônia;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;2;638;2023
256;110114;Rua Sacramento;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;4;964;2023
257;110130;Rua Luziânia;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;4;1001;2023
258;110148;Rua Timbauba;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;4;962;2023
259;110155;Rua Palmácia;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;2;696;2023
260;110163;Rua Morrinhos;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;1;450;2023
261;110189;Rua Almenara;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;1;300;2023
262;110197;Rua Riachão;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;2;570;2023
263;110205;Rua Beija Flor;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;10;3063;2023
264;110213;Rua Rouxinol;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;1;556;2023
265;110221;Rua Bem-Te-Vi;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;1;354;2023
266;110247;Avenida Mergulhão;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;1;488;2023
267;110254;Praça Maina;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;1;234;2023
268;110437;Rua União da Vitória;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;11;2790;2023
269;110445;sem nome - CL 110445;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;9;2338;2023
270;110452;Rua Campo Maior;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;3;838;2023
271;110460;Rua Alto Parnaiba;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;5;1313;2023
272;110478;Rua Palmeira das Missões;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;5;1250;2023
273;110486;Estrada Mariana;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;9;2546;2023
274;110510;Rua Potiraguá;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;1;338;2023
275;110528;Rua Ponta Grossa;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;3;875;2023
276;110536;Avenida Serido;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;3;750;2023
277;110544;Rua Neópolis;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;2;475;2023
278;110551;Rua Perimbó;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;5;1252;2023
279;110569;Rua Parapui;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;1;250;2023
280;110577;Rua Zambeze;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;4;1000;2023
281;110775;Rua Marcelino Gomes;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;1;250;2023
282;110957;Rua Rio Casca;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;2;500;2023
283;112318;Rua dos Franciscanos;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;3;1260;2023
284;112722;Avenida de Jesus de Paula;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;7;12968;2023
285;112870;Rua Camapua;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;1;250;2023
286;112888;Rua Luciara;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;1;282;2023
287;112904;Rua Altaneira;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;2;500;2023
288;112920;Rua Aurizona;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;1;250;2023
289;113852;Rua Padre Jerônimo Vermin;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;2;1016;2023
290;114249;Praça Lamego;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;4;1766;2023
291;114314;Avenida do Nortista;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;1;249;2023
292;114405;Rua Augusta;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;2;724;2023
293;114413;Rua Rotari;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;3;1064;2023
294;114421;Rua Muriqui;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;2;734;2023
295;114439;Rua Yara Beltrami;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;1;468;2023
296;114447;Rua do Lojista;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;1;360;2023
297;114462;Rua do Turista;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;1;381;2023
298;114793;Rua Manuel Beckmann;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;6;25390;2023
299;114801;Rua Jorge Sampaio;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;20;122508;2023
300;116483;Rua Vinte e quatro - PAL 24477;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;24;15152;2023
301;116541;Rua Vinte e sete - PAL 24477;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;8;5186;2023
302;116558;Rua Clarinia;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;10;6649;2023
303;116566;Rua Vinte e oito A - PAL 24477;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;14;9038;2023
304;116574;Rua Morungaba;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;5;3328;2023
305;116582;Rua Trinta - PAL 24477;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;21;12771;2023
306;116590;Rua Trinta e um - PAL 24477;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;56;35272;2023
307;116608;Rua Trinta e um A - PAL 24477;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;66;59507;2023
308;116616;Rua Trinta e um B - PAL 24477;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;35;25689;2023
309;116624;Rua Trinta e um C - PAL 24477;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;2;1244;2023
310;116632;Rua Trinta e dois - PAL 24477;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;28;17252;2023
311;116640;Rua Restinga;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;65;39685;2023
312;116657;Rua Trinta e três A - PAL 24477;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;2;1232;2023
313;116681;Rua Trinta e quatro  - PAL 24477;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;5;3000;2023
314;116699;Rua Trinta e cinco - PAL 24477;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;14;8403;2023
315;116715;Rua Trinta e sete - PAL 24477;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;16;9958;2023
316;116723;Rua Trinta e oito - PAL 24477;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;21;13013;2023
317;116731;Rua Trinta e nove - PAL 24477;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;34;21276;2023
318;116749;Rua Quarenta - PAL 24477;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;51;41363;2023
319;116756;Rua Quarenta e um - PAL 24477;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;39;25442;2023
320;116764;Rua Quarenta e dois - PAL 24477;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;24;15960;2023
321;116772;Rua Quarenta e dois A - PAL 24477;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;4;2612;2023
322;116780;Rua Quarenta e três - PAL 24477;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;130;97140;2023
323;116814;Rua Quarenta e quatro - PAL 24477;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;35;28026;2023
324;116830;Rua Luzerna;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;9;5519;2023
325;116855;Rua Quarenta e seis - PAL 24477;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;6;3851;2023
326;116863;Rua Quarenta e sete - PAL 24477;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;1;600;2023
327;116871;Rua Quarenta e oito - PAL 24477;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;2;1200;2023
328;116889;Rua Quarenta e nove - PAL 24477;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;1;612;2023
329;116897;Rua Painel;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;2;1200;2023
330;116905;Rua Tapinas;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;5;3016;2023
331;116913;Rua Pontões;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;30;18753;2023
332;116921;Rua Cinquenta e nove A - PAL 24477;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;1;480;2023
333;116970;Rua Cinquenta e três A - PAL 24477;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;5;3040;2023
334;116988;Rua Cinquenta e quatro - PAL 24477;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;3;1852;2023
335;116996;Rua Cinquenta e cinco - PAL 24477;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;30;18377;2023
336;117002;Rua Cinquenta e seis - PAL 24477;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;18;11242;2023
337;117010;Rua Cinquenta e sete - PAL 24477 (cancelado);5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;44;26768;2023
338;117028;Rua Pavão;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;2;1249;2023
339;117044;Rua Águia Branca;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;2;1215;2023
340;117051;Rua Sessenta - PAL 24477;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;2;1200;2023
341;117069;Rua Condado;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;4;2445;2023
342;117085;Rua Rio Vermelho;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;2;1200;2023
343;117093;Rua Sessenta e três - PAL 24477;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;3;1838;2023
344;117101;Rua Sessenta e três A - PAL 24477;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;5;3156;2023
345;117176;Rua Setenta - PAL 24477;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;1;600;2023
346;117184;Rua Setenta e um - PAL 24477;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;7;4221;2023
347;117192;Rua Setenta e dois - PAL 24477;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;1;600;2023
348;117200;Rua Setenta e três - PAL 24477;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;1;669;2023
349;117218;Rua Setenta e quatro - PAL 24477;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;8;5228;2023
350;117226;Rua Setenta e cinco - PAL 24477;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;21;13723;2023
351;117234;Rua Setenta e seis - PAL 24477;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;6;3811;2023
352;117242;Rua Setenta e sete - PAL 24477;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;19;11506;2023
353;117259;Rua Setenta e oito - PAL 24477;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;8;4856;2023
354;117267;Rua Setenta e nove - PAL 24477;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;4;2476;2023
355;117275;Rua Oitenta - PAL 24477;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;8;4889;2023
356;117283;Rua Oitenta e um - PAL 24477;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;10;6036;2023
357;117291;Rua Oitenta e dois - PAL 24477;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;26;15953;2023
358;117309;Rua Oitenta e três - PAL 24477;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;92;65924;2023
359;117333;Rua Oitenta e quatro - PAL 24477;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;8;5516;2023
360;117358;Rua Oitenta e cinco - PAL 24477;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;16;9676;2023
361;117374;Rua Oitenta e sete - PAL 24477;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;31;18931;2023
362;117382;Rua Oitenta e oito - PAL 24477;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;10;6416;2023
363;117390;Rua Oitenta e nove - PAL 24477;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;23;14773;2023
364;117408;Rua Noventa - PAL 24477;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;43;26247;2023
365;117424;Rua Noventa e dois - PAL 24477;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;58;35304;2023
366;117432;Rua Noventa e três - PAL 24477;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;7;4395;2023
367;117440;Rua Noventa e quatro - PAL 24477;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;13;7800;2023
368;117457;Rua Noventa e cinco - PAL 24477;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;12;7200;2023
369;117465;Rua Noventa e cinco A - PAL 24477;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;4;2058;2023
370;117473;Rua Noventa e seis - PAL 24477;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;9;5450;2023
371;117481;Rua Noventa e sete - PAL 24477;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;6;4158;2023
372;117564;Avenida Canal - PAL 24477;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;47;28256;2023
373;117572;Avenida Canal - PAL 24477;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;39;24460;2023
374;117614;Rua Rodrigues de Abreu;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;1;1600;2023
375;118158;Rua São Damaso;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;1;423;2023
376;119321;Rua Hildegarda Ribeiro;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;2;689;2023
377;119339;Rua Agripina Guimarães;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;2;612;2023
378;119347;Rua Oraida Perrota;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;2;582;2023
379;119354;Rua Rosa de Carvalho;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;2;643;2023
380;119362;Rua Alain da Luz;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;7;1858;2023
381;119388;Rua Desembargador Milton Barcellos;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;3;870;2023
382;119396;Rua Professor João Barbosa de Moraes;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;2;493;2023
383;119404;Rua Oswaldo Moura Brasil do Amaral;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;1;250;2023
384;119412;Rua Barão Silvio Vilardo;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;1;250;2023
385;119420;Rua Belfort de Oliveira;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;1;228;2023
386;119446;Rua Arnaldo Servulo da Rocha;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;11;2656;2023
387;120865;Rua Alvorada;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;2;470;2023
388;120873;Rua Cordilheira;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;3;721;2023
389;120881;Rua Arco Verde;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;3;1023;2023
390;120931;Rua Luis Bom;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;1;420;2023
391;121848;Rua Varzelândia;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;1;251;2023
392;121871;Rua G - PAL 23793;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;10;16488;2023
393;124842;Rua João de Alcantara;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;17;5554;2023
394;124859;Rua Guilherme Estelita;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;3;866;2023
395;124867;Rua Aloisio Marquês;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;5;1100;2023
396;125112;Rua Irlando Regis;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;23;22352;2023
397;127886;Rua Vicente Perrota;5;5.2;Campo Grande;18;CAMPO GRANDE            ;144;Campo Grande;T;6;2161;2023
